time;real_x;real_y;real_phi;predict_x;predict_y;predict_phi;update_x;update_y;update_phi
817,6421;5,548825;-8,161711;0,6738736; 4,330813;-7,141544;-2,925759; 5,221749;-8,455404;0,2000633
817,8044;5,548933;-8,161957;0,6072792; 4,330813;-7,141544;-2,925759; 5,216367;-8,456758;0,2629557
817,96;5,550015;-8,16221;0,5439907; 4,330813;-7,141544;-2,925759; 5,220827;-8,45821;0,186403
818,1105;5,549609;-8,162608;0,6069514; 4,330813;-7,141544;-2,925759; 5,215904;-8,458408;0,2613165
818,2702;5,547864;-8,163685;0,5954357; 4,330813;-7,141544;-2,925759; 5,212717;-8,459239;0,2901126
818,4224;5,547925;-8,164878;0,5587849; 4,330813;-7,141544;-2,925759; 5,21873;-8,461111;0,1968395
818,576;5,547503;-8,164442;0,7503444; 4,330813;-7,141544;-2,925759; 5,214773;-8,458889;0,2692395
818,7518;5,54796;-8,164094;0,5789886; 4,330813;-7,141544;-2,925759; 5,219951;-8,460319;0,1888618
818,9048;5,548707;-8,16455;0,5022719; 4,330813;-7,141544;-2,925759; 5,222709;-8,457049;0,1256963
819,0603;5,548624;-8,163096;0,438396; 4,330813;-7,141544;-2,925759; 5,229042;-8,454844;-0,0327095
819,2137;5,54717;-8,162928;0,6096288; 4,330813;-7,141544;-2,925759; 5,220816;-8,456665;0,1808842
819,3651;5,546988;-8,163522;0,5269289; 4,330813;-7,141544;-2,925759; 5,223412;-8,458236;0,1555852
819,5236;5,545445;-8,162263;0,4783799; 4,330813;-7,141544;-2,925759; 5,224549;-8,454588;0,1117627
819,6747;5,543375;-8,161921;0,549086; 4,330813;-7,141544;-2,925759; 5,225644;-8,45596;0,1308872
819,8373;5,543776;-8,162967;0,6111588; 4,330813;-7,141544;-2,925759; 5,218223;-8,45692;0,2389681
819,9948;5,543244;-8,162331;0,6049023; 4,330813;-7,141544;-2,925759; 5,213546;-8,456802;0,2820256
820,1536;5,543802;-8,161691;0,5539081; 4,330813;-7,141544;-2,925759; 5,218544;-8,457139;0,198588
820,3083;5,544739;-8,162064;0,3511198; 4,330813;-7,141544;-2,925759; 5,22031;-8,451307;-0,1096994
820,4667;5,544395;-8,162614;0,3221871; 4,330813;-7,141544;-2,925759; 5,221403;-8,449461;-0,2149389
820,6207;5,545093;-8,16167;0,3256296; 4,330813;-7,141544;-2,925759; 5,222102;-8,44789;-0,2505652
820,7744;5,545168;-8,160846;0,4526438; 4,330813;-7,141544;-2,925759; 5,228357;-8,44838;-0,1563632
820,9377;5,545831;-8,161312;0,5737703; 4,330813;-7,141544;-2,925759; 5,21978;-8,452473;0,1395206
821,0947;5,544457;-8,164212;0,6643796; 4,330813;-7,141544;-2,925759; 5,21419;-8,45498;0,2460169
821,2543;5,543881;-8,164207;0,4735851; 4,330813;-7,141544;-2,925759; 5,217904;-8,453817;0,1492468
821,408;5,543628;-8,164677;0,7050875; 4,330813;-7,141544;-2,925759; 5,213003;-8,455222;0,2523553
821,5616;5,544456;-8,165071;0,6211445; 4,330813;-7,141544;-2,925759; 5,209776;-8,457051;0,2910415
821,7251;5,544713;-8,162726;0,593209; 4,330813;-7,141544;-2,925759; 5,207826;-8,456604;0,308636
821,8795;5,543088;-8,163014;0,5811332; 4,330813;-7,141544;-2,925759; 5,2066;-8,456777;0,3157395
822,0395;5,544016;-8,162483;0,6468397; 4,330813;-7,141544;-2,925759; 5,206024;-8,455827;0,3195643
822,2035;5,542937;-8,163918;0,5538125; 4,330813;-7,141544;-2,925759; 5,205526;-8,457515;0,3197829
822,3618;5,542884;-8,163029;0,5518318; 4,330813;-7,141544;-2,925759; 5,20475;-8,456962;0,3234985
822,519;5,543649;-8,163776;0,5095665; 4,330813;-7,141544;-2,925759; 5,212395;-8,457412;0,2230128
822,679;5,543987;-8,162776;0,5007829; 4,330813;-7,141544;-2,925759; 5,216968;-8,456455;0,1847637
822,8397;5,545637;-8,161547;0,4895131; 4,330813;-7,141544;-2,925759; 5,219445;-8,451581;0,1303408
822,9947;5,544918;-8,161148;0,6237263; 4,330813;-7,141544;-2,925759; 5,213301;-8,452191;0,2459076
823,1577;5,544488;-8,162747;0,5614487; 4,330813;-7,141544;-2,925759; 5,21827;-8,454822;0,1865123
823,3247;5,545118;-8,161706;0,5963919; 4,330813;-7,141544;-2,925759; 5,221178;-8,455051;0,1648196
823,4857;5,545495;-8,162906;0,465225; 4,330813;-7,141544;-2,925759; 5,218921;-8,452186;-0,004842324
823,6543;5,546296;-8,162802;0,3598488; 4,330813;-7,141544;-2,925759; 5,228479;-8,450095;-0,03527765
823,8068;5,547682;-8,163081;0,3724437; 4,330813;-7,141544;-2,925759; 5,232182;-8,448461;-0,06013954
823,963;5,546874;-8,163575;0,4392839; 4,330813;-7,141544;-2,925759; 5,225516;-8,447281;0,03171285
824,1121;5,545208;-8,162281;0,5086513; 4,330813;-7,141544;-2,925759; 5,210704;-8,445116;0,1326904
824,2694;5,545707;-8,162686;0,3565157; 4,330813;-7,141544;-2,925759; 5,225799;-8,4368;-0,09112127
824,4144;5,54453;-8,162477;0,2978716; 4,330813;-7,141544;-2,925759; 5,220534;-8,435344;-0,1028146
824,5474;5,54591;-8,163681;0,2882821; 4,330813;-7,141544;-2,925759; 5,217028;-8,434137;-0,1190977
824,6895;5,545357;-8,164409;0,3010409; 4,330813;-7,141544;-2,925759; 5,216133;-8,454546;0,07329504
824,8307;5,545077;-8,164446;0,3662829; 4,330813;-7,141544;-2,925759; 5,237183;-8,44844;-0,04418422
824,9836;5,544783;-8,163937;0,5827725; 4,330813;-7,141544;-2,925759; 5,225907;-8,454519;0,168863
825,1302;5,544012;-8,166039;0,4150504; 4,330813;-7,141544;-2,925759; 5,229806;-8,45501;-0,02216368
825,2863;5,544643;-8,164239;0,5450016; 4,330813;-7,141544;-2,925759; 5,229685;-8,452606;0,03969051
825,4482;5,5447;-8,164647;0,4470976; 4,330813;-7,141544;-2,925759; 5,232258;-8,452913;-0,06849969
825,592;5,544613;-8,165103;0,3133625; 4,330813;-7,141544;-2,925759; 5,228198;-8,451254;-0,2120429
825,7391;5,543143;-8,16503;0,2860827; 4,330813;-7,141544;-2,925759; 5,225769;-8,450794;-0,255319
825,8942;5,54426;-8,164488;0,2085464; 4,330813;-7,141544;-2,925759; 5,224348;-8,451244;-0,2675587
826,0392;5,543484;-8,16335;0,406417; 4,330813;-7,141544;-2,925759; 5,229223;-8,451312;-0,161281
826,1871;5,542794;-8,16315;0,5519274; 4,330813;-7,141544;-2,925759; 5,219838;-8,454521;0,1399031
826,3318;5,543664;-8,162514;0,6630409; 4,330813;-7,141544;-2,925759; 5,213884;-8,454171;0,2494046
826,4763;5,542149;-8,163717;0,7118904; 4,330813;-7,141544;-2,925759; 5,210036;-8,454154;0,2904404
826,6301;5,542019;-8,164326;0,7071639; 4,330813;-7,141544;-2,925759; 5,207547;-8,454516;0,3074886
826,8127;5,540709;-8,164218;0,7760805; 4,330813;-7,141544;-2,925759; 5,206008;-8,453663;0,3163405
826,9586;5,540504;-8,16285;0,5970886; 4,330813;-7,141544;-2,925759; 5,204899;-8,454576;0,3197283
827,1141;5,539289;-8,163398;0,6557736; 4,330813;-7,141544;-2,925759; 5,204226;-8,454521;0,3228428
827,2633;5,539947;-8,163219;0,7174228; 4,330813;-7,141544;-2,925759; 5,203838;-8,453586;0,3249192
827,4122;5,538938;-8,163192;0,6325783; 4,330813;-7,141544;-2,925759; 5,203477;-8,454186;0,3250285
827,5632;5,538143;-8,163913;0,7410144; 4,330813;-7,141544;-2,925759; 5,20329;-8,453504;0,3263399
827,7192;5,539372;-8,164292;0,8122122; 4,330813;-7,141544;-2,925759; 5,203108;-8,452474;0,3269956
827,8683;5,5409;-8,16535;0,8572778; 4,330813;-7,141544;-2,925759; 5,202865;-8,452038;0,326941
828,0109;5,54077;-8,165742;1,054097; 4,330813;-7,141544;-2,925759; 5,215514;-8,45269;0,5400429
828,1571;5,541063;-8,165204;1,196888; 4,330813;-7,141544;-2,925759; 5,209383;-8,45222;0,7564232
828,306;5,541405;-8,164974;1,219346; 4,330813;-7,141544;-2,925759; 5,215042;-8,455723;0,8451064
828,4519;5,540691;-8,164155;1,297005; 4,330813;-7,141544;-2,925759; 5,210551;-8,45599;0,9696344
828,5966;5,538839;-8,162965;1,383066; 4,330813;-7,141544;-2,925759; 5,207822;-8,454395;1,014495
828,7581;5,538683;-8,162828;1,237569; 4,330813;-7,141544;-2,925759; 5,20631;-8,455992;1,028538
828,9037;5,537084;-8,164199;1,252391; 4,330813;-7,141544;-2,925759; 5,205659;-8,457718;1,034494
829,0535;5,538067;-8,164044;1,225261; 4,330813;-7,141544;-2,925759; 5,213389;-8,458758;0,9384888
829,1993;5,538338;-8,164443;1,30501; 4,330813;-7,141544;-2,925759; 5,210416;-8,458653;1,00007
829,3458;5,537994;-8,164478;1,374583; 4,330813;-7,141544;-2,925759; 5,20871;-8,457942;1,022582
829,4927;5,53648;-8,164222;1,409895; 4,330813;-7,141544;-2,925759; 5,207751;-8,457173;1,030997
829,6497;5,536527;-8,164758;1,612984; 4,330813;-7,141544;-2,925759; 5,207341;-8,454799;1,034822
829,8072;5,536193;-8,16698;1,732867; 4,330813;-7,141544;-2,925759; 5,207025;-8,453767;1,034876
829,9536;5,536808;-8,167328;1,758494; 4,330813;-7,141544;-2,925759; 5,206859;-8,453311;1,034385
830,1048;5,536227;-8,167827;1,764668; 4,330813;-7,141544;-2,925759; 5,206801;-8,453453;1,033729
830,2527;5,537286;-8,169107;1,676258; 4,330813;-7,141544;-2,925759; 5,206816;-8,455606;1,032363
830,4045;5,536198;-8,168879;1,674756; 4,330813;-7,141544;-2,925759; 5,206906;-8,456392;1,033401
830,5538;5,535332;-8,168456;1,692186; 4,330813;-7,141544;-2,925759; 5,207021;-8,456254;1,034385
830,7308;5,536267;-8,168966;1,607246; 4,330813;-7,141544;-2,925759; 5,207098;-8,45768;1,03362
830,8903;5,538677;-8,168954;1,535352; 4,330813;-7,141544;-2,925759; 5,207149;-8,45917;1,033838
831,0343;5,539423;-8,168583;1,564039; 4,330813;-7,141544;-2,925759; 5,207228;-8,459168;1,035259
831,1875;5,539117;-8,168872;1,68037; 4,330813;-7,141544;-2,925759; 5,207265;-8,457825;1,036406
831,3383;5,538326;-8,168193;1,61909; 4,330813;-7,141544;-2,925759; 5,207286;-8,45765;1,035478
831,4851;5,538802;-8,169553;1,769914; 4,330813;-7,141544;-2,925759; 5,214386;-8,456483;1,140936
831,6487;5,537848;-8,170403;1,690206; 4,330813;-7,141544;-2,925759; 5,211323;-8,457615;1,061104
831,7967;5,540262;-8,171344;1,722854; 4,330813;-7,141544;-2,925759; 5,216658;-8,458145;1,144542
831,9571;5,539505;-8,172082;1,889114; 4,330813;-7,141544;-2,925759; 5,214664;-8,457048;1,301855
832,1047;5,542074;-8,172549;1,985489; 4,330813;-7,141544;-2,925759; 5,220631;-8,463699;1,493647
832,2544;5,542786;-8,170689;2,060866; 4,330813;-7,141544;-2,925759; 5,215205;-8,464248;1,659757
832,4011;5,543161;-8,169454;1,884743; 4,330813;-7,141544;-2,925759; 5,223775;-8,46057;1,447092
832,546;5,543304;-8,171027;2,001266; 4,330813;-7,141544;-2,925759; 5,216884;-8,463631;1,639375
832,7017;5,540685;-8,172217;2,008615; 4,330813;-7,141544;-2,925759; 5,212373;-8,465506;1,710245
832,8511;5,541439;-8,170991;2,118609; 4,330813;-7,141544;-2,925759; 5,209741;-8,464194;1,739752
832,9998;5,540436;-8,170988;2,213084; 4,330813;-7,141544;-2,925759; 5,208137;-8,462487;1,751445
833,1521;5,540741;-8,171616;2,276414; 4,330813;-7,141544;-2,925759; 5,207087;-8,461353;1,755871
833,2994;5,540695;-8,171859;2,292369; 4,330813;-7,141544;-2,925759; 5,206362;-8,46077;1,757729
833,4536;5,541941;-8,17169;2,384167; 4,330813;-7,141544;-2,925759; 5,205848;-8,459131;1,759587
833,6026;5,541028;-8,173134;2,536425; 4,330813;-7,141544;-2,925759; 5,212526;-8,457332;1,865537
833,7682;5,542078;-8,172878;2,456348; 4,330813;-7,141544;-2,925759; 5,216519;-8,457683;1,89089
833,929;5,541162;-8,174126;2,512123; 4,330813;-7,141544;-2,925759; 5,218795;-8,457831;1,895699
834,0788;5,542149;-8,173568;2,420913; 4,330813;-7,141544;-2,925759; 5,220243;-8,458781;1,894387
834,2256;5,54174;-8,172959;2,305893; 4,330813;-7,141544;-2,925759; 5,213931;-8,460176;1,787618
834,3826;5,542008;-8,171511;2,318651; 4,330813;-7,141544;-2,925759; 5,210245;-8,459476;1,761335
834,5291;5,541795;-8,171073;2,388347; 4,330813;-7,141544;-2,925759; 5,208015;-8,457932;1,756745
834,6813;5,541159;-8,17138;2,326889; 4,330813;-7,141544;-2,925759; 5,2067;-8,458394;1,755598
834,8291;5,539805;-8,171968;2,371326; 4,330813;-7,141544;-2,925759; 5,205937;-8,458429;1,756909
834,9777;5,539085;-8,172523;2,304759; 4,330813;-7,141544;-2,925759; 5,205415;-8,459623;1,757565
835,1324;5,539857;-8,171988;2,261975; 4,330813;-7,141544;-2,925759; 5,204518;-8,459529;1,760898
835,2857;5,539688;-8,171853;2,15373; 4,330813;-7,141544;-2,925759; 5,203604;-8,460363;1,763193
835,4358;5,53947;-8,170341;2,177663; 4,330813;-7,141544;-2,925759; 5,203131;-8,459436;1,76598
835,6205;5,539964;-8,171535;2,227865; 4,330813;-7,141544;-2,925759; 5,202826;-8,459215;1,766581
835,7641;5,540054;-8,171048;2,236061; 4,330813;-7,141544;-2,925759; 5,202744;-8,458822;1,766799
835,9046;5,54053;-8,171213;2,378552; 4,330813;-7,141544;-2,925759; 5,202641;-8,456839;1,767838
836,0505;5,53973;-8,170462;2,372323; 4,330813;-7,141544;-2,925759; 5,202679;-8,455777;1,766636
836,2031;5,539699;-8,171494;2,414042; 4,330813;-7,141544;-2,925759; 5,202678;-8,455501;1,765379
836,3511;5,539296;-8,170623;2,532491; 4,330813;-7,141544;-2,925759; 5,215942;-8,456968;1,976295
836,4998;5,538987;-8,169939;2,370684; 4,330813;-7,141544;-2,925759; 5,210849;-8,456118;1,819638
836,6614;5,540533;-8,17035;2,419014; 4,330813;-7,141544;-2,925759; 5,207883;-8,45524;1,774121
836,8104;5,541768;-8,170464;2,376148; 4,330813;-7,141544;-2,925759; 5,206244;-8,455644;1,761007
836,9547;5,543132;-8,170369;2,258901; 4,330813;-7,141544;-2,925759; 5,205423;-8,457468;1,757401
837,1112;5,543633;-8,171172;2,358444; 4,330813;-7,141544;-2,925759; 5,204887;-8,457345;1,75904
837,2618;5,544076;-8,172706;2,385874; 4,330813;-7,141544;-2,925759; 5,211758;-8,458056;1,864553
837,4124;5,543604;-8,171499;2,176283; 4,330813;-7,141544;-2,925759; 5,208809;-8,460561;1,785487
837,5665;5,544201;-8,170774;2,248642; 4,330813;-7,141544;-2,925759; 5,207167;-8,460064;1,765652
837,717;5,542264;-8,170875;2,269023; 4,330813;-7,141544;-2,925759; 5,206198;-8,459661;1,760625
837,8765;5,541251;-8,171058;2,146107; 4,330813;-7,141544;-2,925759; 5,205583;-8,461216;1,758713
838,0249;5,5402;-8,171777;2,352803; 4,330813;-7,141544;-2,925759; 5,205173;-8,459515;1,76139
838,1683;5,538975;-8,170858;2,387923; 4,330813;-7,141544;-2,925759; 5,204895;-8,457739;1,761991
838,33;5,539819;-8,171947;2,456075; 4,330813;-7,141544;-2,925759; 5,211788;-8,456819;1,86652
838,4782;5,540321;-8,170838;2,444832; 4,330813;-7,141544;-2,925759; 5,21588;-8,455988;1,892857
838,6263;5,540185;-8,172344;2,350685; 4,330813;-7,141544;-2,925759; 5,211081;-8,457822;1,790514
838,7742;5,541232;-8,171604;2,255937; 4,330813;-7,141544;-2,925759; 5,208261;-8,459142;1,763466
838,9224;5,539051;-8,170557;2,337175; 4,330813;-7,141544;-2,925759; 5,206557;-8,457797;1,759696
839,0737;5,540026;-8,172256;2,479694; 4,330813;-7,141544;-2,925759; 5,21249;-8,45635;1,865209
839,2267;5,540393;-8,172181;2,648085; 4,330813;-7,141544;-2,925759; 5,218402;-8,46162;2,172458
839,3687;5,541224;-8,170893;2,520401; 4,330813;-7,141544;-2,925759; 5,219361;-8,456606;1,99001
839,5146;5,540806;-8,172144;2,563309; 4,330813;-7,141544;-2,925759; 5,225643;-8,458067;2,032849
839,6625;5,539267;-8,173738;2,464517; 4,330813;-7,141544;-2,925759; 5,22362;-8,457742;1,934112
839,8109;5,540355;-8,172997;2,586682; 4,330813;-7,141544;-2,925759; 5,228289;-8,458736;2,011594
839,9675;5,538563;-8,171132;2,463752; 4,330813;-7,141544;-2,925759; 5,225272;-8,456226;1,926134
840,1173;5,538066;-8,171199;2,529431; 4,330813;-7,141544;-2,925759; 5,22335;-8,454158;1,900835
840,2785;5,537743;-8,170869;2,708601; 4,330813;-7,141544;-2,925759; 5,215887;-8,459348;2,271414
840,4239;5,538366;-8,171481;2,879656; 4,330813;-7,141544;-2,925759; 5,211075;-8,459921;2,402499
840,5745;5,537745;-8,172698;2,850108; 4,330813;-7,141544;-2,925759; 5,207872;-8,461292;2,449491
840,726;5,538384;-8,170745;2,796314; 4,330813;-7,141544;-2,925759; 5,20586;-8,461205;2,469216
840,8941;5,538095;-8,171619;2,734596; 4,330813;-7,141544;-2,925759; 5,20447;-8,462421;2,477085
841,0478;5,538762;-8,171103;2,912154; 4,330813;-7,141544;-2,925759; 5,203791;-8,460387;2,482931
841,2036;5,53747;-8,171826;2,968831; 4,330813;-7,141544;-2,925759; 5,203336;-8,459313;2,484188
841,3671;5,536695;-8,172728;2,76204; 4,330813;-7,141544;-2,925759; 5,202999;-8,462203;2,482439
841,525;5,536704;-8,1728;2,873399; 4,330813;-7,141544;-2,925759; 5,203518;-8,462795;2,48304
841,6843;5,535826;-8,173003;2,868509; 4,330813;-7,141544;-2,925759; 5,204096;-8,463569;2,482221
841,8737;5,536786;-8,173914;3,031259; 4,330813;-7,141544;-2,925759; 5,204628;-8,462567;2,48233
842,0258;5,537099;-8,174117;2,937999; 4,330813;-7,141544;-2,925759; 5,204999;-8,463622;2,480145
842,1777;5,536903;-8,17503;2,730635; 4,330813;-7,141544;-2,925759; 5,204981;-8,467103;2,478724
842,3292;5,539116;-8,174161;2,730512; 4,330813;-7,141544;-2,925759; 5,205134;-8,468044;2,4808
842,4893;5,538585;-8,173746;2,662975; 4,330813;-7,141544;-2,925759; 5,213276;-8,469018;2,37955
842,6472;5,53877;-8,173362;2,684039; 4,330813;-7,141544;-2,925759; 5,210412;-8,468982;2,441895
842,8068;5,539551;-8,171798;2,865285; 4,330813;-7,141544;-2,925759; 5,209066;-8,466044;2,465227
842,9534;5,539924;-8,171492;2,738203; 4,330813;-7,141544;-2,925759; 5,208035;-8,466229;2,471402
843,1002;5,54108;-8,171331;2,593239; 4,330813;-7,141544;-2,925759; 5,213769;-8,459607;2,096069
843,2471;5,467436;-8,17497;2,701251; 4,257423;-7,137794;-2,925759; 5,146091;-8,462923;2,102517
843,3967;5,392581;-8,17976;2,682332; 4,182722;-7,133976;-2,925759; 5,071022;-8,468194;2,134428
843,5432;5,320212;-8,182606;2,545605; 4,109575;-7,130237;-2,925759; 4,99504;-8,47141;1,984273
843,6989;5,242416;-8,18613;2,575453; 4,031857;-7,126265;-2,925759; 4,913185;-8,469839;1,931872
843,8572;5,162943;-8,188879;2,587324; 3,952767;-7,122223;-2,925759; 4,829282;-8,471362;1,960121
844,007;5,08789;-8,191277;2,383497; 3,878005;-7,118402;-2,925759; 4,764125;-8,484299;1,838653
844,1542;5,01529;-8,195557;2,332722; 3,804492;-7,114645;-2,925759; 4,686468;-8,488279;1,73008
844,3137;4,935644;-8,19987;2,397444; 3,724823;-7,110573;-2,925759; 4,614245;-8,493183;1,744178
844,4644;4,860208;-8,202642;2,583567; 3,649573;-7,106727;-2,925759; 4,545807;-8,4974;2,018533
844,6238;4,77804;-8,206748;2,664355; 3,569996;-7,10266;-2,925759; 4,477554;-8,503613;2,110385
844,7757;4,702353;-8,210263;2,593608; 3,494137;-7,098783;-2,925759; 4,406619;-8,5096;2,041209
844,9425;4,617942;-8,21284;2,540974; 3,410841;-7,094526;-2,925759; 4,322164;-8,510229;2,094594
845,0954;4,542256;-8,214625;2,552681; 3,334494;-7,090624;-2,925759; 4,244831;-8,513018;2,107489
845,2542;4,463297;-8,218519;2,534076; 3,255191;-7,086571;-2,925759; 4,165606;-8,516208;2,130056
845,4056;4,386855;-8,221648;2,435434; 3,179575;-7,082706;-2,925759; 4,087788;-8,514843;2,086288
845,5613;4,309864;-8,224994;2,428932; 3,101857;-7,078734;-2,925759; 4,015207;-8,522027;2,018533
845,7096;4,234436;-8,228868;2,376326; 3,027796;-7,074949;-2,925759; 3,939188;-8,5232;1,934877
845,8649;4,157935;-8,234383;2,499337; 2,95026;-7,070986;-2,925759; 3,856984;-8,525714;1,962034
846,0134;4,082647;-8,237029;2,472481; 2,876107;-7,067196;-2,925759; 3,769921;-8,526874;1,99083
846,1603;4,00813;-8,240691;2,420449; 2,802747;-7,063447;-2,925759; 3,70719;-8,528787;1,971978
846,3111;3,933017;-8,241817;2,465869; 2,727437;-7,059597;-2,925759; 3,645253;-8,541642;1,948974
846,4617;3,856326;-8,24506;2,504228; 2,652248;-7,055755;-2,925759; 3,56839;-8,539865;1,899305
846,6117;3,782015;-8,247488;2,555249; 2,577334;-7,051926;-2,925759; 3,497354;-8,539828;1,984764
846,7615;3,707737;-8,250536;2,584701; 2,502541;-7,048103;-2,925759; 3,420575;-8,543508;2,049515
846,916;3,630971;-8,254717;2,66624; 2,425402;-7,04416;-2,925759; 3,335215;-8,543963;2,104047
847,0685;3,555669;-8,257464;2,725539; 2,349207;-7,040266;-2,925759; 3,257029;-8,546137;2,271468
847,2145;3,482838;-8,261807;2,784006; 2,276335;-7,036541;-2,925759; 3,182707;-8,548652;2,214149
847,3599;3,411247;-8,264935;2,636242; 2,203706;-7,032829;-2,925759; 3,110039;-8,5641;2,233056
847,5128;3,33491;-8,267275;2,571368; 2,12739;-7,028929;-2,925759; 3,03221;-8,564052;2,118199
847,6544;3,264396;-8,270394;2,562885; 2,056681;-7,025315;-2,925759; 2,964035;-8,560766;2,06088
847,8006;3,193318;-8,273313;2,540974; 1,983657;-7,021583;-2,925759; 2,888366;-8,562768;2,02744
847,9451;3,121468;-8,27804;2,632034; 1,911516;-7,017896;-2,925759; 2,814363;-8,567924;2,12186
848,0967;3,047105;-8,281099;2,676826; 1,835809;-7,014026;-2,925759; 2,735515;-8,569726;2,272889
848,2444;2,974571;-8,283549;2,732957; 1,762053;-7,010257;-2,925759; 2,660564;-8,574784;2,184862
848,3913;2,900122;-8,286603;2,63075; 1,688693;-7,006507;-2,925759; 2,595751;-8,575443;2,132515
848,5364;2,826655;-8,287995;2,825998; 1,616216;-7,002803;-2,925759; 2,524261;-8,576479;2,203604
848,6852;2,752775;-8,291112;2,760701; 1,541942;-6,999007;-2,925759; 2,446779;-8,575457;2,22322
848,8329;2,678487;-8,293413;2,729105; 1,468186;-6,995238;-2,925759; 2,371556;-8,57757;2,124155
848,9798;2,604736;-8,29717;2,601025; 1,394826;-6,991488;-2,925759; 2,29982;-8,580039;2,038532
849,1431;2,523723;-8,299349;2,635203; 1,313267;-6,98732;-2,925759; 2,219465;-8,580957;2,010063
849,2983;2,443383;-8,302541;2,490977; 1,235762;-6,983359;-2,925759; 2,145778;-8,584589;1,926954
849,4461;2,369049;-8,305616;2,558787; 1,161975;-6,979588;-2,925759; 2,074178;-8,587904;2,02132
849,5906;2,295901;-8,309427;2,522478; 1,089834;-6,975901;-2,925759; 1,994246;-8,590227;1,975093
849,7369;2,222082;-8,312151;2,603375; 1,016749;-6,972165;-2,925759; 1,919435;-8,591818;2,075032
849,8806;2,150655;-8,312527;2,577038; 0,9450344;-6,9685;-2,925759; 1,843414;-8,591251;1,985366
850,0312;2,076709;-8,31676;2,600574; 0,8698152;-6,964655;-2,925759; 1,769605;-8,591717;2,071699
850,181;2,003071;-8,319716;2,535442; 0,7950227;-6,960833;-2,925759; 1,693631;-8,593147;1,88865
850,3293;1,92882;-8,322336;2,7108; 0,7209311;-6,957046;-2,925759; 1,625539;-8,597746;2,024434
850,4747;1,855512;-8,324299;2,630081; 0,648333;-6,953336;-2,925759; 1,550691;-8,59975;2,076562
850,6304;1,778993;-8,327144;2,638468; 0,5705842;-6,949362;-2,925759; 1,469368;-8,602416;2,110276
850,7792;1,705143;-8,330523;2,656814; 0,4963098;-6,945566;-2,925759; 1,402408;-8,602859;2,113554
850,9247;1,631751;-8,333831;2,716073; 0,4236507;-6,941853;-2,925759; 1,331702;-8,605828;2,11809
851,0708;1,556826;-8,338341;2,901021; 0,3506868;-6,938123;-2,925759; 1,252491;-8,608081;2,145575
851,2144;1,485488;-8,341187;2,874465; 0,2789726;-6,934458;-2,925759; 1,176259;-8,608137;2,315837
851,3653;1,409733;-8,345122;2,911758; 0,2036315;-6,930607;-2,925759; 1,105247;-8,61836;2,512711
851,5116;1,33865;-8,349583;2,919476; 0,1305762;-6,926874;-2,925759; 1,031877;-8,619873;2,503695
851,6564;1,26478;-8,353086;2,791792; 0,05828286;-6,923179;-2,925759; 0,962907;-8,623651;2,408509
851,8101;1,186972;-8,356044;2,668097; -0,01846024;-6,919256;-2,925759; 0,8807487;-8,624197;2,205953
851,9666;1,108386;-8,357851;2,522779; -0,0966358;-6,915261;-2,925759; 0,8006366;-8,629386;2,200107
852,1094;1,037891;-8,363333;2,573595; -0,1679538;-6,911616;-2,925759; 0,7359522;-8,630635;1,98165
852,2532;0,9658068;-8,36537;2,651473; -0,2397291;-6,907948;-2,925759; 0,6609868;-8,628719;1,939303
852,4045;0,8902846;-8,368074;2,648905; -0,315314;-6,904085;-2,925759; 0,5892559;-8,630774;2,072737
852,5533;0,8171082;-8,370793;2,528885; -0,3895884;-6,900289;-2,925759; 0,5110396;-8,635741;1,992906
852,7041;0,7420614;-8,37152;2,569811; -0,464899;-6,89644;-2,925759; 0,4306862;-8,637311;2,043122
852,8577;0,6661708;-8,374503;2,597064; -0,5415812;-6,89252;-2,925759; 0,3561521;-8,632811;2,113664
853,0121;0,590332;-8,376656;2,723682; -0,6187205;-6,888578;-2,925759; 0,28649;-8,637581;2,176775
853,1547;0,520215;-8,379175;2,806832; -0,6899166;-6,884939;-2,925759; 0,2203251;-8,637691;2,223603
853,3001;0,4466311;-8,382817;2,813239; -0,7625147;-6,881229;-2,925759; 0,1467705;-8,642316;2,163497
853,447;0,3713714;-8,386542;2,93483; -0,8358443;-6,877481;-2,925759; 0,06273359;-8,642926;2,213712
853,5882;0,3002444;-8,390107;2,987928; -0,9063699;-6,873877;-2,925759; -0,005132949;-8,643415;2,381516
853,7372;0,2244295;-8,39484;2,970894; -0,9807662;-6,870074;-2,925759; -0,07848711;-8,65408;2,420913
853,8913;0,1480114;-8,398342;3,031505; -1,057723;-6,866141;-2,925759; -0,1451043;-8,649093;2,324416
854,0422;0,07307351;-8,401739;3,053853; -1,133094;-6,862289;-2,925759; -0,2235549;-8,649064;2,384631
854,1889;-0,002784915;-8,404672;3,020645; -1,206332;-6,858546;-2,925759; -0,2976666;-8,645266;2,425776
854,3395;-0,07788089;-8,407842;2,91255; -1,281552;-6,854702;-2,925759; -0,3668382;-8,652337;2,371299
854,4842;-0,1506803;-8,411193;3,030166; -1,353784;-6,85101;-2,925759; -0,4237947;-8,647128;2,512438
854,628;-0,2235911;-8,415427;3,000591; -1,42559;-6,84734;-2,925759; -0,4935727;-8,652226;2,301303
854,7781;-0,2992525;-8,419062;3,160049; -1,500565;-6,843508;-2,925759; -0,5795133;-8,663251;2,385068
